"baseMean","log2FoldChange","lfcSE","pvalue","padj","ensembl.id","gene.symbol","gene.description"
51.5509533892746,-4.02638194214843,0.580336364651317,2.68638343484655e-13,2.96961447847111e-11,"ENSMUSG00000066189","Cacng3","calcium channel, voltage-dependent, gamma subunit 3 [Source:MGI Symbol;Acc:MGI:1859165]"
16.3404097898236,-2.38531379182547,0.930216419385655,0.000369424429442939,0.00479395121917692,"ENSMUSG00000040485","Lrrc52","leucine rich repeat containing 52 [Source:MGI Symbol;Acc:MGI:1924118]"
44.1708522283776,-2.19865487871104,0.516771866650203,1.03313976718146e-06,3.01953092483421e-05,"ENSMUSG00000009292","Trpm2","transient receptor potential cation channel, subfamily M, member 2 [Source:MGI Symbol;Acc:MGI:1351901]"
38.9647018016289,-1.76291482159589,0.534204799655226,4.87869283543968e-05,0.000876305228656507,"ENSMUSG00000074796","Slc4a11","solute carrier family 4, sodium bicarbonate transporter-like, member 11 [Source:MGI Symbol;Acc:MGI:2138987]"
64.093119570649,-1.74320891694303,0.457015673317484,5.81825994969708e-06,0.00013539539316156,"ENSMUSG00000045246","Kcng4","potassium voltage-gated channel, subfamily G, member 4 [Source:MGI Symbol;Acc:MGI:1913983]"
28.2570206400486,-1.6881484652631,0.666146241711209,0.00046510371619987,0.00577605918842391,"ENSMUSG00000001985","Grik3","glutamate receptor, ionotropic, kainate 3 [Source:MGI Symbol;Acc:MGI:95816]"
251.358833342514,-1.60545352751495,0.329488389740037,2.89795657916244e-08,1.24452293572281e-06,"ENSMUSG00000042644","Itpr3","inositol 1,4,5-triphosphate receptor 3 [Source:MGI Symbol;Acc:MGI:96624]"
47.2313146057712,-1.59883505201807,0.670314229505731,0.000324473238885581,0.00432019833603195,"ENSMUSG00000040569","Slc26a7","solute carrier family 26, member 7 [Source:MGI Symbol;Acc:MGI:2384791]"
44.9874098253651,-1.54133622679207,0.551190211065005,0.000202310695460191,0.00291236329123883,"ENSMUSG00000074575","Kcng1","potassium voltage-gated channel, subfamily G, member 1 [Source:MGI Symbol;Acc:MGI:3616086]"
48.0644886828943,-1.50985716430011,0.496807755901948,0.000125669494232832,0.0019605923952978,"ENSMUSG00000032017","Grik4","glutamate receptor, ionotropic, kainate 4 [Source:MGI Symbol;Acc:MGI:95817]"
22.7731806765389,-1.37770176191772,0.775499516848227,0.00283249561516129,0.0251608787084863,"ENSMUSG00000014444","Piezo1","piezo-type mechanosensitive ion channel component 1 [Source:MGI Symbol;Acc:MGI:3603204]"
41.2067998230535,-1.31717597998435,0.541721362245237,0.000759123276908927,0.00865884053686946,"ENSMUSG00000042246","Tmc7","transmembrane channel-like gene family 7 [Source:MGI Symbol;Acc:MGI:2443317]"
81.1101448429267,-1.28036881220581,0.400000568009941,7.85033336186315e-05,0.00130775599855112,"ENSMUSG00000024112","Cacna1h","calcium channel, voltage-dependent, T type, alpha 1H subunit [Source:MGI Symbol;Acc:MGI:1928842]"
316.085959093263,-1.27874896818782,0.240075255449207,6.75343218483023e-09,3.50552068307072e-07,"ENSMUSG00000029211","Gabra4","gamma-aminobutyric acid (GABA) A receptor, subunit alpha 4 [Source:MGI Symbol;Acc:MGI:95616]"
113.711857983791,-1.27707261661832,0.360375001853713,2.13958173978417e-05,0.000430029515107238,"ENSMUSG00000041189","Chrnb1","cholinergic receptor, nicotinic, beta polypeptide 1 (muscle) [Source:MGI Symbol;Acc:MGI:87890]"
107.430132887422,-1.20883857146784,0.322596614162517,1.33725112414902e-05,0.000283402285577049,"ENSMUSG00000027577","Chrna4","cholinergic receptor, nicotinic, alpha polypeptide 4 [Source:MGI Symbol;Acc:MGI:87888]"
171.203491591578,-1.17655054363078,0.274204267731137,1.46137853469415e-06,4.10837783348553e-05,"ENSMUSG00000049686","Orai1","ORAI calcium release-activated calcium modulator 1 [Source:MGI Symbol;Acc:MGI:1925542]"
85.1506400740816,-1.17550787976707,0.414356118141077,0.000254371970020743,0.00350947090842177,"ENSMUSG00000047501","Cldn4","claudin 4 [Source:MGI Symbol;Acc:MGI:1313314]"
201.879159092546,-1.11818312274755,0.26293839099919,1.7854839871366e-06,4.82997692471938e-05,"ENSMUSG00000040724","Kcna2","potassium voltage-gated channel, shaker-related subfamily, member 2 [Source:MGI Symbol;Acc:MGI:96659]"
61.467959548263,-1.05949533384267,0.445641550359374,0.00115012305841826,0.0121286214444974,"ENSMUSG00000031142","Cacna1f","calcium channel, voltage-dependent, alpha 1F subunit [Source:MGI Symbol;Acc:MGI:1859639]"
1060.60391116083,-1.05167906560663,0.165524492612838,2.10331589306585e-11,1.76010191649642e-09,"ENSMUSG00000020142","Slc1a4","solute carrier family 1 (glutamate/neutral amino acid transporter), member 4 [Source:MGI Symbol;Acc:MGI:2135601]"
